id_produto|ds_produto|id_subcategoria
3330715|Produto - 0003330715|2467
3333927|Produto - 0003333927|1106
3346036|Produto - 0003346036|1582
3348895|Produto - 0003348895|1664
3373003|Produto - 0003373003|1582
3378864|Produto - 0003378864|1309
3395885|Produto - 0003395885|1664
3410913|Produto - 0003410913|593
3411274|Produto - 0003411274|333
3418129|Produto - 0003418129|3531
3421842|Produto - 0003421842|1106
3422413|Produto - 0003422413|3214
3446682|Produto - 0003446682|1582
3456166|Produto - 0003456166|1377
3482405|Produto - 0003482405|2887
3487181|Produto - 0003487181|3531
3487211|Produto - 0003487211|562
3488606|Produto - 0003488606|562
3506516|Produto - 0003506516|1315
3521051|Produto - 0003521051|1582
3527601|Produto - 0003527601|2982
3536854|Produto - 0003536854|681
3554583|Produto - 0003554583|3531
3578237|Produto - 0003578237|1582
3592214|Produto - 0003592214|3172
3593276|Produto - 0003593276|1584
3594641|Produto - 0003594641|1162
3636108|Produto - 0003636108|2200
3645206|Produto - 0003645206|1582
3666528|Produto - 0003666528|1106
3697461|Produto - 0003697461|96
3700295|Produto - 0003700295|1162
3703165|Produto - 0003703165|1162
3709657|Produto - 0003709657|1210
3716468|Produto - 0003716468|2887
3724397|Produto - 0003724397|2200
3725242|Produto - 0003725242|169
3726355|Produto - 0003726355|1106
3735369|Produto - 0003735369|505
3738193|Produto - 0003738193|1085
3750051|Produto - 0003750051|1582
3758870|Produto - 0003758870|2856
3773604|Produto - 0003773604|2450
3785018|Produto - 0003785018|753
3788014|Produto - 0003788014|3531
3802639|Produto - 0003802639|1582
3803658|Produto - 0003803658|1880
3811215|Produto - 0003811215|562
3820101|Produto - 0003820101|438
3834244|Produto - 0003834244|528
3849418|Produto - 0003849418|1582
3859851|Produto - 0003859851|3129
3916861|Produto - 0003916861|2892
3918706|Produto - 0003918706|3214
3920354|Produto - 0003920354|1664
3921568|Produto - 0003921568|3531
3946366|Produto - 0003946366|169
3947300|Produto - 0003947300|1633
3973781|Produto - 0003973781|1106
3982513|Produto - 0003982513|1085
3983837|Produto - 0003983837|1162
3988989|Produto - 0003988989|1162
3992570|Produto - 0003992570|1582
3998023|Produto - 0003998023|3531
4000183|Produto - 0004000183|3531
4027576|Produto - 0004027576|1756
4028736|Produto - 0004028736|1162
4031790|Produto - 0004031790|1582
4049536|Produto - 0004049536|753
4062151|Produto - 0004062151|438
4062580|Produto - 0004062580|753
4079248|Produto - 0004079248|2887
4080410|Produto - 0004080410|1315
4086770|Produto - 0004086770|562
4106275|Produto - 0004106275|1182
4121293|Produto - 0004121293|1299
4130148|Produto - 0004130148|1582
4145445|Produto - 0004145445|414
4145671|Produto - 0004145671|1106
4157046|Produto - 0004157046|3531
4157217|Produto - 0004157217|2094
4158367|Produto - 0004158367|1650
4162944|Produto - 0004162944|1197
4169929|Produto - 0004169929|1315
4172305|Produto - 0004172305|3383
4173914|Produto - 0004173914|1315
4185367|Produto - 0004185367|1582
4204215|Produto - 0004204215|2450
4207438|Produto - 0004207438|1582
4231993|Produto - 0004231993|1048
4233038|Produto - 0004233038|1582
4248296|Produto - 0004248296|3531
4250731|Produto - 0004250731|1633
4261708|Produto - 0004261708|554
4262488|Produto - 0004262488|1162
4266184|Produto - 0004266184|2887
4289045|Produto - 0004289045|1106
4289274|Produto - 0004289274|3129
4292180|Produto - 0004292180|3531
4309274|Produto - 0004309274|1162
4313569|Produto - 0004313569|1982
4317535|Produto - 0004317535|1106
4321842|Produto - 0004321842|1162
4327525|Produto - 0004327525|562
4336984|Produto - 0004336984|1582
4356389|Produto - 0004356389|3214
4377174|Produto - 0004377174|1582
4413362|Produto - 0004413362|1106
4416229|Produto - 0004416229|1582
4447897|Produto - 0004447897|1582
4463248|Produto - 0004463248|3531
4467565|Produto - 0004467565|1582
4470145|Produto - 0004470145|3172
4475656|Produto - 0004475656|1315
4505256|Produto - 0004505256|1106
4507940|Produto - 0004507940|392
4520504|Produto - 0004520504|1664
4593269|Produto - 0004593269|945
4602612|Produto - 0004602612|1315
4623627|Produto - 0004623627|1880
4625899|Produto - 0004625899|2889
4637431|Produto - 0004637431|1880
4651920|Produto - 0004651920|1040
4668819|Produto - 0004668819|1106
4669678|Produto - 0004669678|1315
4682885|Produto - 0004682885|505
4697840|Produto - 0004697840|1299
4703767|Produto - 0004703767|753
4734161|Produto - 0004734161|3531
4738037|Produto - 0004738037|1383
4746009|Produto - 0004746009|1582
4751402|Produto - 0004751402|1582
4761074|Produto - 0004761074|1162
4761994|Produto - 0004761994|3531
4783503|Produto - 0004783503|1650
4786803|Produto - 0004786803|753
4791072|Produto - 0004791072|2892
4797037|Produto - 0004797037|1582
4803910|Produto - 0004803910|561
4813860|Produto - 0004813860|1507
4815529|Produto - 0004815529|1880
4821991|Produto - 0004821991|3129
4822329|Produto - 0004822329|1315
4869135|Produto - 0004869135|1664
4873244|Produto - 0004873244|681
4880570|Produto - 0004880570|3172
4884709|Produto - 0004884709|1476
4894138|Produto - 0004894138|1162
4897740|Produto - 0004897740|505
4900411|Produto - 0004900411|2921
4922064|Produto - 0004922064|562
4929013|Produto - 0004929013|1182
4933624|Produto - 0004933624|3214
4946773|Produto - 0004946773|1106
4951656|Produto - 0004951656|1004
4954031|Produto - 0004954031|316
4975299|Produto - 0004975299|1633
4992179|Produto - 0004992179|3531
4999536|Produto - 0004999536|1582
5009353|Produto - 0005009353|1315
5010832|Produto - 0005010832|3531
5015258|Produto - 0005015258|2887
5034763|Produto - 0005034763|3129
5039201|Produto - 0005039201|3129
5047694|Produto - 0005047694|945
20208|Produto - 0000020208|1982
49645|Produto - 0000049645|3112
54790|Produto - 0000054790|3214
54906|Produto - 0000054906|3575
78922|Produto - 0000078922|961
138962|Produto - 0000138962|392
174148|Produto - 0000174148|1982
208130|Produto - 0000208130|333
257486|Produto - 0000257486|3206
272535|Produto - 0000272535|3112
287574|Produto - 0000287574|1225
288468|Produto - 0000288468|333
330570|Produto - 0000330570|82
336807|Produto - 0000336807|1441
382270|Produto - 0000382270|3112
383576|Produto - 0000383576|317
388916|Produto - 0000388916|3112
390825|Produto - 0000390825|185
392530|Produto - 0000392530|2365
395610|Produto - 0000395610|3112
396840|Produto - 0000396840|3112
397647|Produto - 0000397647|2184
398438|Produto - 0000398438|2980
399654|Produto - 0000399654|2184
399716|Produto - 0000399716|99
402950|Produto - 0000402950|3112
405138|Produto - 0000405138|311
407947|Produto - 0000407947|3112
412071|Produto - 0000412071|306
451005|Produto - 0000451005|1299
455440|Produto - 0000455440|1582
462024|Produto - 0000462024|1582
463694|Produto - 0000463694|1319
465139|Produto - 0000465139|1315
496959|Produto - 0000496959|1259
507748|Produto - 0000507748|1097
508939|Produto - 0000508939|3531
525936|Produto - 0000525936|1582
530879|Produto - 0000530879|1582
532364|Produto - 0000532364|1162
558265|Produto - 0000558265|745
562189|Produto - 0000562189|1476
572070|Produto - 0000572070|2892
572599|Produto - 0000572599|3531
572792|Produto - 0000572792|2887
584654|Produto - 0000584654|155
593379|Produto - 0000593379|2200
597905|Produto - 0000597905|1315
604409|Produto - 0000604409|1582
617253|Produto - 0000617253|3531
619500|Produto - 0000619500|1582
623260|Produto - 0000623260|1106
636421|Produto - 0000636421|562
637137|Produto - 0000637137|1106
638217|Produto - 0000638217|1106
653221|Produto - 0000653221|1582
663667|Produto - 0000663667|562
664016|Produto - 0000664016|1367
667661|Produto - 0000667661|562
684000|Produto - 0000684000|1106
685416|Produto - 0000685416|1890
708170|Produto - 0000708170|3129
717107|Produto - 0000717107|2887
738093|Produto - 0000738093|1507
740633|Produto - 0000740633|753
740906|Produto - 0000740906|681
750797|Produto - 0000750797|1315
756669|Produto - 0000756669|1315
770794|Produto - 0000770794|1162
774253|Produto - 0000774253|2140
775392|Produto - 0000775392|298
785190|Produto - 0000785190|505
786012|Produto - 0000786012|2900
801385|Produto - 0000801385|3531
804050|Produto - 0000804050|1106
811938|Produto - 0000811938|1162
822523|Produto - 0000822523|1315
829980|Produto - 0000829980|587
835661|Produto - 0000835661|1162
843330|Produto - 0000843330|1013
856452|Produto - 0000856452|1085
860164|Produto - 0000860164|562
891385|Produto - 0000891385|1633
897233|Produto - 0000897233|1106
907381|Produto - 0000907381|753
911985|Produto - 0000911985|1582
930276|Produto - 0000930276|753
930738|Produto - 0000930738|1106
935202|Produto - 0000935202|1315
940026|Produto - 0000940026|1582
940920|Produto - 0000940920|1085
943798|Produto - 0000943798|1162
959093|Produto - 0000959093|1106
962192|Produto - 0000962192|1319
978803|Produto - 0000978803|945
979736|Produto - 0000979736|1182
979993|Produto - 0000979993|1106
998844|Produto - 0000998844|1106
1018207|Produto - 0001018207|1315
1019633|Produto - 0001019633|1582
1025001|Produto - 0001025001|1367
1043325|Produto - 0001043325|1582
1048115|Produto - 0001048115|3531
1080031|Produto - 0001080031|1162
1086849|Produto - 0001086849|1106
1091072|Produto - 0001091072|1536
1091137|Produto - 0001091137|1106
1094387|Produto - 0001094387|1582
1102227|Produto - 0001102227|3531
1123613|Produto - 0001123613|1582
1126637|Produto - 0001126637|1106
1131509|Produto - 0001131509|1633
1132644|Produto - 0001132644|1106
1140552|Produto - 0001140552|3472
1154142|Produto - 0001154142|1633
1165363|Produto - 0001165363|1106
1168067|Produto - 0001168067|1507
1169339|Produto - 0001169339|3383
1176947|Produto - 0001176947|1582
1229710|Produto - 0001229710|1582
1235378|Produto - 0001235378|1162
1244867|Produto - 0001244867|1315
1246184|Produto - 0001246184|3472
1255503|Produto - 0001255503|2200
1260126|Produto - 0001260126|3129
1270763|Produto - 0001270763|1880
1281769|Produto - 0001281769|3129
1299708|Produto - 0001299708|3271
1308603|Produto - 0001308603|1085
1309325|Produto - 0001309325|1106
1310108|Produto - 0001310108|2889
1310220|Produto - 0001310220|1450
1310425|Produto - 0001310425|561
1317394|Produto - 0001317394|1106
1321533|Produto - 0001321533|505
1327175|Produto - 0001327175|3472
1340401|Produto - 0001340401|1315
1341176|Produto - 0001341176|2887
1353235|Produto - 0001353235|1880
1354533|Produto - 0001354533|1633
1374975|Produto - 0001374975|1106
1383385|Produto - 0001383385|1106
1383920|Produto - 0001383920|681
1406261|Produto - 0001406261|1162
1411894|Produto - 0001411894|1582
1413802|Produto - 0001413802|3531
1426708|Produto - 0001426708|3531
1432917|Produto - 0001432917|1106
1442738|Produto - 0001442738|562
1472633|Produto - 0001472633|2889
1484386|Produto - 0001484386|1106
1486199|Produto - 0001486199|169
1503239|Produto - 0001503239|98
1503831|Produto - 0001503831|169
1511898|Produto - 0001511898|1880
1514760|Produto - 0001514760|1582
1517842|Produto - 0001517842|3206
1526609|Produto - 0001526609|1582
1534670|Produto - 0001534670|3129
1535012|Produto - 0001535012|641
1549224|Produto - 0001549224|1106
1549442|Produto - 0001549442|1582
1558051|Produto - 0001558051|1106
1589155|Produto - 0001589155|1880
1591346|Produto - 0001591346|641
1603393|Produto - 0001603393|3531
1606383|Produto - 0001606383|745
1609346|Produto - 0001609346|1056
1623192|Produto - 0001623192|1582
1624317|Produto - 0001624317|1315
1643209|Produto - 0001643209|3129
1651458|Produto - 0001651458|3531
1657409|Produto - 0001657409|3172
1658727|Produto - 0001658727|1633
1671224|Produto - 0001671224|2764
1679576|Produto - 0001679576|2887
1682695|Produto - 0001682695|2907
1684957|Produto - 0001684957|95
1692865|Produto - 0001692865|1315
1693094|Produto - 0001693094|1106
1699296|Produto - 0001699296|753
1716577|Produto - 0001716577|3129
1718008|Produto - 0001718008|1582
1718364|Produto - 0001718364|2485
1719789|Produto - 0001719789|1497
1722298|Produto - 0001722298|169
1758911|Produto - 0001758911|333
1763830|Produto - 0001763830|700
1772466|Produto - 0001772466|1582
1781351|Produto - 0001781351|1582
1788205|Produto - 0001788205|1664
1793021|Produto - 0001793021|3426
1796302|Produto - 0001796302|1536
1799664|Produto - 0001799664|562
1800381|Produto - 0001800381|1106
1802740|Produto - 0001802740|1582
1818289|Produto - 0001818289|2450
1830333|Produto - 0001830333|3129
1835536|Produto - 0001835536|1106
1835756|Produto - 0001835756|1106
1852864|Produto - 0001852864|438
1857227|Produto - 0001857227|1582
1860298|Produto - 0001860298|1582
1883062|Produto - 0001883062|1582
1904718|Produto - 0001904718|1162
1924724|Produto - 0001924724|1085
1926822|Produto - 0001926822|3531
1926895|Produto - 0001926895|1582
1934054|Produto - 0001934054|1582
1939235|Produto - 0001939235|1582
1943809|Produto - 0001943809|1299
1969276|Produto - 0001969276|33
1998212|Produto - 0001998212|1582
2022204|Produto - 0002022204|3531
2028091|Produto - 0002028091|1582
2034180|Produto - 0002034180|945
2050787|Produto - 0002050787|1633
2051272|Produto - 0002051272|562
2066028|Produto - 0002066028|1582
2069160|Produto - 0002069160|1582
2069695|Produto - 0002069695|505
2072139|Produto - 0002072139|3531
2073159|Produto - 0002073159|1106
2083438|Produto - 0002083438|1162
2083542|Produto - 0002083542|2887
2100190|Produto - 0002100190|1315
2102583|Produto - 0002102583|641
2117514|Produto - 0002117514|2973
2119508|Produto - 0002119508|1162
2128084|Produto - 0002128084|681
2157569|Produto - 0002157569|562
2160367|Produto - 0002160367|1210
2176097|Produto - 0002176097|1657
2176685|Produto - 0002176685|2887
2189851|Produto - 0002189851|1582
2202435|Produto - 0002202435|1582
2210800|Produto - 0002210800|1582
2215392|Produto - 0002215392|1315
2215852|Produto - 0002215852|1582
2234899|Produto - 0002234899|1582
2242028|Produto - 0002242028|1106
2242046|Produto - 0002242046|1858
2247857|Produto - 0002247857|562
2258211|Produto - 0002258211|1106
2265937|Produto - 0002265937|681
2272485|Produto - 0002272485|1085
2275867|Produto - 0002275867|681
2275883|Produto - 0002275883|1212
2279165|Produto - 0002279165|1582
2284444|Produto - 0002284444|3531
2287988|Produto - 0002287988|1507
2293131|Produto - 0002293131|1582
2299272|Produto - 0002299272|3112
2300973|Produto - 0002300973|1582
2312600|Produto - 0002312600|1315
2319819|Produto - 0002319819|1582
2331739|Produto - 0002331739|1162
2347889|Produto - 0002347889|1048
2354719|Produto - 0002354719|1319
2366691|Produto - 0002366691|1210
2368223|Produto - 0002368223|3129
2376711|Produto - 0002376711|2892
2378923|Produto - 0002378923|1582
2388726|Produto - 0002388726|1106
2389534|Produto - 0002389534|2887
2396661|Produto - 0002396661|1106
2398685|Produto - 0002398685|1582
2419820|Produto - 0002419820|1633
2428442|Produto - 0002428442|1106
2428656|Produto - 0002428656|1633
2444548|Produto - 0002444548|3531
2450874|Produto - 0002450874|2892
2454197|Produto - 0002454197|1085
2454273|Produto - 0002454273|2842
2478275|Produto - 0002478275|1162
2484607|Produto - 0002484607|1319
2519630|Produto - 0002519630|3531
2543189|Produto - 0002543189|3531
2546833|Produto - 0002546833|2887
2546932|Produto - 0002546932|1315
2552916|Produto - 0002552916|1582
2557119|Produto - 0002557119|1633
2564129|Produto - 0002564129|1182
2572789|Produto - 0002572789|1106
2588213|Produto - 0002588213|1582
2600275|Produto - 0002600275|1880
2608417|Produto - 0002608417|1582
2615633|Produto - 0002615633|1162
2616305|Produto - 0002616305|1582
2627121|Produto - 0002627121|3531
2634945|Produto - 0002634945|1106
2640502|Produto - 0002640502|1106
2647713|Produto - 0002647713|1582
2647756|Produto - 0002647756|2892
2658058|Produto - 0002658058|1880
2685768|Produto - 0002685768|1319
2686738|Produto - 0002686738|1664
2690915|Produto - 0002690915|1315
2691216|Produto - 0002691216|1315
2692102|Produto - 0002692102|2892
2713109|Produto - 0002713109|1289
2719566|Produto - 0002719566|8
2729046|Produto - 0002729046|561
2735212|Produto - 0002735212|1315
2735543|Produto - 0002735543|1664
2749903|Produto - 0002749903|1582
2769901|Produto - 0002769901|1315
2770379|Produto - 0002770379|3531
2785565|Produto - 0002785565|2355
2803038|Produto - 0002803038|1299
2817646|Produto - 0002817646|630
2839602|Produto - 0002839602|1182
2839924|Produto - 0002839924|1315
2842727|Produto - 0002842727|3129
2856871|Produto - 0002856871|2973
2873336|Produto - 0002873336|1085
2873384|Produto - 0002873384|1582
2902133|Produto - 0002902133|3531
2909841|Produto - 0002909841|1582
2919679|Produto - 0002919679|1582
2924564|Produto - 0002924564|641
2947189|Produto - 0002947189|2842
2960363|Produto - 0002960363|562
2972999|Produto - 0002972999|1633
2989504|Produto - 0002989504|1315
2996949|Produto - 0002996949|694
3000870|Produto - 0003000870|1582
3013816|Produto - 0003013816|1582
3027821|Produto - 0003027821|89
3042402|Produto - 0003042402|562
3044646|Produto - 0003044646|1405
3054003|Produto - 0003054003|3531
3069032|Produto - 0003069032|1582
3070880|Produto - 0003070880|1633
3076487|Produto - 0003076487|681
3094325|Produto - 0003094325|1162
